,ISO,Country,Data source,Sector,Gas,Unit,Year,Value,Timestamp
17618,MLI,Mali,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,14.69,1991-01-01
17619,TZA,Tanzania,Climate Watch,Agriculture,CH4,MtCO₂e,1991,18.97,1991-01-01
17620,VEN,Venezuela,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,32.35,1991-01-01
17621,CAN,Canada,Climate Watch,Agriculture,N2O,MtCO₂e,1991,27.24,1991-01-01
17622,MEX,Mexico,Climate Watch,Agriculture,N2O,MtCO₂e,1991,31.97,1991-01-01
17623,IRN,Iran,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,35.06,1991-01-01
17624,NER,Niger,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,10.26,1991-01-01
17625,AGO,Angola,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,30.04,1991-01-01
17626,KEN,Kenya,Climate Watch,Agriculture,CH4,MtCO₂e,1991,15.78,1991-01-01
17627,POL,Poland,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,42.86,1991-01-01
17628,UKR,Ukraine,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,90.63,1991-01-01
17629,ITA,Italy,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,41.25,1991-01-01
17630,ZAF,South Africa,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,32.58,1991-01-01
17631,PRY,Paraguay,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,17.15,1991-01-01
17632,NGA,Nigeria,Climate Watch,Agriculture,N2O,MtCO₂e,1991,16.48,1991-01-01
17633,MNG,Mongolia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,17.57,1991-01-01
17634,TUR,Türkiye,Climate Watch,Agriculture,N2O,MtCO₂e,1991,22.04,1991-01-01
17635,DEU,Germany,Climate Watch,Agriculture,CH4,MtCO₂e,1991,48.57,1991-01-01
17636,BOL,Bolivia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,16.29,1991-01-01
17637,FRA,France,Climate Watch,Agriculture,N2O,MtCO₂e,1991,37.18,1991-01-01
17638,KAZ,Kazakhstan,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,39.48,1991-01-01
17639,TCD,Chad,Climate Watch,Agriculture,N2O,MtCO₂e,1991,7.66,1991-01-01
17640,SDN,Sudan,Climate Watch,Agriculture,N2O,MtCO₂e,1991,16.56,1991-01-01
17641,COD,Democratic Republic of the Congo,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,24.94,1991-01-01
17642,UGA,Uganda,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,10.98,1991-01-01
17643,URY,Uruguay,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,24.25,1991-01-01
17644,NZL,New Zealand,Climate Watch,Agriculture,CH4,MtCO₂e,1991,27.4,1991-01-01
17645,VEN,Venezuela,Climate Watch,Agriculture,CH4,MtCO₂e,1991,22.55,1991-01-01
17646,GBR,United Kingdom,Climate Watch,Agriculture,CH4,MtCO₂e,1991,34.82,1991-01-01
17647,BGD,Bangladesh,Climate Watch,Agriculture,N2O,MtCO₂e,1991,14.23,1991-01-01
17648,PER,Peru,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,17.36,1991-01-01
17649,SSD,South Sudan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,14.16,1991-01-01
17650,NPL,Nepal,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,17.69,1991-01-01
17651,TUR,Türkiye,Climate Watch,Agriculture,CH4,MtCO₂e,1991,19.87,1991-01-01
17652,DEU,Germany,Climate Watch,Agriculture,N2O,MtCO₂e,1991,34.61,1991-01-01
17653,ESP,Spain,Climate Watch,Agriculture,CH4,MtCO₂e,1991,22.19,1991-01-01
17654,BFA,Burkina Faso,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,10.47,1991-01-01
17655,UKR,Ukraine,Climate Watch,Agriculture,N2O,MtCO₂e,1991,31.8,1991-01-01
17656,IRL,Ireland,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,22.54,1991-01-01
17657,CAN,Canada,Climate Watch,Agriculture,CH4,MtCO₂e,1991,23.73,1991-01-01
17658,GBR,United Kingdom,Climate Watch,Agriculture,N2O,MtCO₂e,1991,28.75,1991-01-01
17659,BLR,Belarus,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,33.82,1991-01-01
17660,TZA,Tanzania,Climate Watch,Agriculture,N2O,MtCO₂e,1991,13.1,1991-01-01
17661,MLI,Mali,Climate Watch,Agriculture,CH4,MtCO₂e,1991,8.63,1991-01-01
17662,UZB,Uzbekistan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,13.25,1991-01-01
17663,MDG,Madagascar,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,22.94,1991-01-01
17664,KHM,Cambodia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,14.25,1991-01-01
17665,EGY,Egypt,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,22.11,1991-01-01
17666,ZMB,Zambia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,20.11,1991-01-01
17667,SOM,Somalia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,19.6,1991-01-01
17668,NER,Niger,Climate Watch,Agriculture,CH4,MtCO₂e,1991,6.58,1991-01-01
17669,PRY,Paraguay,Climate Watch,Agriculture,CH4,MtCO₂e,1991,12.07,1991-01-01
17670,VNM,Vietnam,Climate Watch,Agriculture,N2O,MtCO₂e,1991,10.23,1991-01-01
17671,JPN,Japan,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,29.02,1991-01-01
17672,ITA,Italy,Climate Watch,Agriculture,CH4,MtCO₂e,1991,25.96,1991-01-01
17673,BOL,Bolivia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,11.34,1991-01-01
17674,GIN,Guinea,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,6.62,1991-01-01
17675,COL,Colombia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,16.14,1991-01-01
17676,SSD,South Sudan,Climate Watch,Agriculture,N2O,MtCO₂e,1991,12.54,1991-01-01
17677,NPL,Nepal,Climate Watch,Agriculture,CH4,MtCO₂e,1991,14.3,1991-01-01
17678,KEN,Kenya,Climate Watch,Agriculture,N2O,MtCO₂e,1991,9.46,1991-01-01
17679,URY,Uruguay,Climate Watch,Agriculture,CH4,MtCO₂e,1991,17.49,1991-01-01
17680,POL,Poland,Climate Watch,Agriculture,N2O,MtCO₂e,1991,19.39,1991-01-01
17681,KAZ,Kazakhstan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,25.18,1991-01-01
17682,NLD,Netherlands,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,23.71,1991-01-01
17683,KHM,Cambodia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,11.58,1991-01-01
17684,PER,Peru,Climate Watch,Agriculture,CH4,MtCO₂e,1991,12.31,1991-01-01
17685,CAF,Central African Republic,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,16.5,1991-01-01
17686,MOZ,Mozambique,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,15.28,1991-01-01
17687,IRN,Iran,Climate Watch,Agriculture,N2O,MtCO₂e,1991,14.19,1991-01-01
17688,IRN,Iran,Climate Watch,Agriculture,CH4,MtCO₂e,1991,20.86,1991-01-01
17689,AGO,Angola,Climate Watch,Agriculture,CH4,MtCO₂e,1991,15.02,1991-01-01
17690,AGO,Angola,Climate Watch,Agriculture,N2O,MtCO₂e,1991,15.02,1991-01-01
17691,MNG,Mongolia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,8.53,1991-01-01
17692,ESP,Spain,Climate Watch,Agriculture,N2O,MtCO₂e,1991,15.72,1991-01-01
17693,THA,Thailand,Climate Watch,Agriculture,N2O,MtCO₂e,1991,12.85,1991-01-01
17694,UGA,Uganda,Climate Watch,Agriculture,CH4,MtCO₂e,1991,6.26,1991-01-01
17695,ZAF,South Africa,Climate Watch,Agriculture,N2O,MtCO₂e,1991,14.66,1991-01-01
17696,MDG,Madagascar,Climate Watch,Agriculture,CH4,MtCO₂e,1991,15.56,1991-01-01
17697,ZAF,South Africa,Climate Watch,Agriculture,CH4,MtCO₂e,1991,17.93,1991-01-01
17698,SOM,Somalia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,13.97,1991-01-01
17699,ROU,Romania,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,25.9,1991-01-01
17700,UZB,Uzbekistan,Climate Watch,Agriculture,N2O,MtCO₂e,1991,7.11,1991-01-01
17701,MAR,Morocco,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,11.76,1991-01-01
17702,MLI,Mali,Climate Watch,Agriculture,N2O,MtCO₂e,1991,6.06,1991-01-01
17703,BFA,Burkina Faso,Climate Watch,Agriculture,CH4,MtCO₂e,1991,6.07,1991-01-01
17704,AFG,Afghanistan,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,8.39,1991-01-01
17705,KOR,South Korea,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,14.97,1991-01-01
17706,BLR,Belarus,Climate Watch,Agriculture,N2O,MtCO₂e,1991,17.86,1991-01-01
17707,IRL,Ireland,Climate Watch,Agriculture,CH4,MtCO₂e,1991,13.59,1991-01-01
17708,POL,Poland,Climate Watch,Agriculture,CH4,MtCO₂e,1991,23.47,1991-01-01
17709,BWA,Botswana,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,9.54,1991-01-01
17710,NZL,New Zealand,Climate Watch,Agriculture,N2O,MtCO₂e,1991,14.23,1991-01-01
17711,MNG,Mongolia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,9.04,1991-01-01
17712,GIN,Guinea,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.12,1991-01-01
17713,COD,Democratic Republic of the Congo,Climate Watch,Agriculture,N2O,MtCO₂e,1991,12.65,1991-01-01
17714,JPN,Japan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,18.98,1991-01-01
17715,COD,Democratic Republic of the Congo,Climate Watch,Agriculture,CH4,MtCO₂e,1991,12.28,1991-01-01
17716,CMR,Cameroon,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,10.4,1991-01-01
17717,EGY,Egypt,Climate Watch,Agriculture,N2O,MtCO₂e,1991,10.13,1991-01-01
17718,SEN,Senegal,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,8.27,1991-01-01
17719,NER,Niger,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.67,1991-01-01
17720,ECU,Ecuador,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,12.06,1991-01-01
17721,DZA,Algeria,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,7.6,1991-01-01
17722,MMR,Myanmar,Climate Watch,Agriculture,N2O,MtCO₂e,1991,8.9,1991-01-01
17723,NIC,Nicaragua,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.5,1991-01-01
17724,TKM,Turkmenistan,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.86,1991-01-01
17725,ZMB,Zambia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,10.41,1991-01-01
17726,ITA,Italy,Climate Watch,Agriculture,N2O,MtCO₂e,1991,15.29,1991-01-01
17727,NLD,Netherlands,Climate Watch,Agriculture,CH4,MtCO₂e,1991,14.62,1991-01-01
17728,PHL,Philippines,Climate Watch,Agriculture,N2O,MtCO₂e,1991,6.81,1991-01-01
17729,UGA,Uganda,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.73,1991-01-01
17730,MYS,Malaysia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,8.17,1991-01-01
17731,LAO,Laos,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.85,1991-01-01
17732,VEN,Venezuela,Climate Watch,Agriculture,N2O,MtCO₂e,1991,9.8,1991-01-01
17733,GTM,Guatemala,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.52,1991-01-01
17734,AFG,Afghanistan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,5.6,1991-01-01
17735,GHA,Ghana,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,6.72,1991-01-01
17736,DNK,Denmark,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,12.6,1991-01-01
17737,KAZ,Kazakhstan,Climate Watch,Agriculture,N2O,MtCO₂e,1991,14.32,1991-01-01
17738,ZMB,Zambia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,9.7,1991-01-01
17739,CHL,Chile,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,10.35,1991-01-01
17740,ZWE,Zimbabwe,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,11.0,1991-01-01
17741,MWI,Malawi,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,2.32,1991-01-01
17742,MRT,Mauritania,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.72,1991-01-01
17743,PRY,Paraguay,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.08,1991-01-01
17744,BFA,Burkina Faso,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.4,1991-01-01
17745,KOR,South Korea,Climate Watch,Agriculture,CH4,MtCO₂e,1991,9.73,1991-01-01
17746,CAF,Central African Republic,Climate Watch,Agriculture,CH4,MtCO₂e,1991,8.46,1991-01-01
17747,CUB,Cuba,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,13.63,1991-01-01
17748,DOM,Dominican Republic,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,6.35,1991-01-01
17749,BOL,Bolivia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.94,1991-01-01
17750,IRL,Ireland,Climate Watch,Agriculture,N2O,MtCO₂e,1991,8.95,1991-01-01
17751,NAM,Namibia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,7.83,1991-01-01
17752,BEL,Belgium,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,11.48,1991-01-01
17753,EGY,Egypt,Climate Watch,Agriculture,CH4,MtCO₂e,1991,11.98,1991-01-01
17754,MOZ,Mozambique,Climate Watch,Agriculture,CH4,MtCO₂e,1991,7.55,1991-01-01
17755,BLR,Belarus,Climate Watch,Agriculture,CH4,MtCO₂e,1991,15.82,1991-01-01
17756,UKR,Ukraine,Climate Watch,Agriculture,CH4,MtCO₂e,1991,58.88,1991-01-01
17757,MOZ,Mozambique,Climate Watch,Agriculture,N2O,MtCO₂e,1991,7.73,1991-01-01
17758,NIC,Nicaragua,Climate Watch,Agriculture,CH4,MtCO₂e,1991,3.91,1991-01-01
17759,PER,Peru,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.05,1991-01-01
17760,HUN,Hungary,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,10.67,1991-01-01
17761,ECU,Ecuador,Climate Watch,Agriculture,CH4,MtCO₂e,1991,8.59,1991-01-01
17762,CAF,Central African Republic,Climate Watch,Agriculture,N2O,MtCO₂e,1991,8.04,1991-01-01
17763,ROU,Romania,Climate Watch,Agriculture,N2O,MtCO₂e,1991,9.5,1991-01-01
17764,URY,Uruguay,Climate Watch,Agriculture,N2O,MtCO₂e,1991,6.76,1991-01-01
17765,IRQ,Iraq,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.02,1991-01-01
17766,MAR,Morocco,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.53,1991-01-01
17767,SWE,Sweden,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,8.54,1991-01-01
17768,YEM,Yemen,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,4.5,1991-01-01
17769,AZE,Azerbaijan,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.3,1991-01-01
17770,LAO,Laos,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.42,1991-01-01
17771,JPN,Japan,Climate Watch,Agriculture,N2O,MtCO₂e,1991,10.04,1991-01-01
17772,MAR,Morocco,Climate Watch,Agriculture,CH4,MtCO₂e,1991,6.23,1991-01-01
17773,ROU,Romania,Climate Watch,Agriculture,CH4,MtCO₂e,1991,16.4,1991-01-01
17774,CMR,Cameroon,Climate Watch,Agriculture,CH4,MtCO₂e,1991,5.92,1991-01-01
17775,SEN,Senegal,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.73,1991-01-01
17776,SAU,Saudi Arabia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.65,1991-01-01
17777,AUT,Austria,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,9.77,1991-01-01
17778,BWA,Botswana,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.43,1991-01-01
17779,DZA,Algeria,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.17,1991-01-01
17780,HND,Honduras,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.4,1991-01-01
17781,BWA,Botswana,Climate Watch,Agriculture,CH4,MtCO₂e,1991,5.1,1991-01-01
17782,GRC,Greece,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,9.99,1991-01-01
17783,PRT,Portugal,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,7.93,1991-01-01
17784,TJK,Tajikistan,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,4.46,1991-01-01
17785,NLD,Netherlands,Climate Watch,Agriculture,N2O,MtCO₂e,1991,9.09,1991-01-01
17786,FIN,Finland,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,7.73,1991-01-01
17787,CUB,Cuba,Climate Watch,Agriculture,CH4,MtCO₂e,1991,8.98,1991-01-01
17788,MRT,Mauritania,Climate Watch,Agriculture,CH4,MtCO₂e,1991,3.82,1991-01-01
17789,MDG,Madagascar,Climate Watch,Agriculture,N2O,MtCO₂e,1991,7.38,1991-01-01
17790,GTM,Guatemala,Climate Watch,Agriculture,CH4,MtCO₂e,1991,3.43,1991-01-01
17791,GIN,Guinea,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.5,1991-01-01
17792,CIV,Côte d'Ivoire,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,4.96,1991-01-01
17793,MYS,Malaysia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.54,1991-01-01
17794,CZE,Czech Republic,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,11.25,1991-01-01
17795,LKA,Sri Lanka,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,6.23,1991-01-01
17796,TKM,Turkmenistan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,3.54,1991-01-01
17797,DOM,Dominican Republic,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.48,1991-01-01
17798,SOM,Somalia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.64,1991-01-01
17799,ZWE,Zimbabwe,Climate Watch,Agriculture,CH4,MtCO₂e,1991,6.18,1991-01-01
17800,NPL,Nepal,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.39,1991-01-01
17801,DNK,Denmark,Climate Watch,Agriculture,CH4,MtCO₂e,1991,6.9,1991-01-01
17802,MWI,Malawi,Climate Watch,Agriculture,N2O,MtCO₂e,1991,1.21,1991-01-01
17803,SYR,Syria,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,6.18,1991-01-01
17804,BEL,Belgium,Climate Watch,Agriculture,CH4,MtCO₂e,1991,7.84,1991-01-01
17805,BEN,Benin,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,3.2,1991-01-01
17806,HUN,Hungary,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.8,1991-01-01
17807,KGZ,Kyrgyzstan,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.2,1991-01-01
17808,LTU,Lithuania,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,9.72,1991-01-01
17809,CMR,Cameroon,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.48,1991-01-01
17810,BGR,Bulgaria,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,11.11,1991-01-01
17811,TKM,Turkmenistan,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.32,1991-01-01
17812,GHA,Ghana,Climate Watch,Agriculture,CH4,MtCO₂e,1991,3.56,1991-01-01
17813,SRB,Serbia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,10.4,1991-01-01
17814,CHE,Switzerland,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,6.94,1991-01-01
17815,DZA,Algeria,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.43,1991-01-01
17816,SEN,Senegal,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.54,1991-01-01
17817,CHL,Chile,Climate Watch,Agriculture,CH4,MtCO₂e,1991,6.44,1991-01-01
17818,NOR,Norway,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.62,1991-01-01
17819,KOR,South Korea,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.24,1991-01-01
17820,NAM,Namibia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.35,1991-01-01
17821,PRK,North Korea,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,10.09,1991-01-01
17822,CHL,Chile,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.92,1991-01-01
17823,GHA,Ghana,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.16,1991-01-01
17824,PRT,Portugal,Climate Watch,Agriculture,CH4,MtCO₂e,1991,5.19,1991-01-01
17825,LKA,Sri Lanka,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.82,1991-01-01
17826,SWE,Sweden,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.27,1991-01-01
17827,TUN,Tunisia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,3.96,1991-01-01
17828,FIN,Finland,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.51,1991-01-01
17829,AUT,Austria,Climate Watch,Agriculture,CH4,MtCO₂e,1991,6.56,1991-01-01
17830,YEM,Yemen,Climate Watch,Agriculture,CH4,MtCO₂e,1991,2.65,1991-01-01
17831,ERI,Eritrea,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,3.35,1991-01-01
17832,HND,Honduras,Climate Watch,Agriculture,CH4,MtCO₂e,1991,3.82,1991-01-01
17833,TJK,Tajikistan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,2.98,1991-01-01
17834,DNK,Denmark,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.71,1991-01-01
17835,MYS,Malaysia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.62,1991-01-01
17836,HTI,Haiti,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,3.24,1991-01-01
17837,ECU,Ecuador,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.48,1991-01-01
17838,KHM,Cambodia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.67,1991-01-01
17839,IRQ,Iraq,Climate Watch,Agriculture,CH4,MtCO₂e,1991,2.83,1991-01-01
17840,AFG,Afghanistan,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.79,1991-01-01
17841,ZWE,Zimbabwe,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.83,1991-01-01
17842,NAM,Namibia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.47,1991-01-01
17843,GTM,Guatemala,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.09,1991-01-01
17844,LTU,Lithuania,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.71,1991-01-01
17845,SLE,Sierra Leone,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,1.97,1991-01-01
17846,AZE,Azerbaijan,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.18,1991-01-01
17847,SAU,Saudi Arabia,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.56,1991-01-01
17848,MWI,Malawi,Climate Watch,Agriculture,CH4,MtCO₂e,1991,1.11,1991-01-01
17849,KGZ,Kyrgyzstan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,3.38,1991-01-01
17850,AZE,Azerbaijan,Climate Watch,Agriculture,CH4,MtCO₂e,1991,3.11,1991-01-01
17851,CHE,Switzerland,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.82,1991-01-01
17852,IRQ,Iraq,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.2,1991-01-01
17853,BGR,Bulgaria,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.51,1991-01-01
17854,CRI,Costa Rica,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,4.94,1991-01-01
17855,GRC,Greece,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.59,1991-01-01
17856,RWA,Rwanda,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,1.42,1991-01-01
17857,PAN,Panama,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,3.14,1991-01-01
17858,PRK,North Korea,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.39,1991-01-01
17859,CZE,Czech Republic,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.8,1991-01-01
17860,SYR,Syria,Climate Watch,Agriculture,CH4,MtCO₂e,1991,2.96,1991-01-01
17861,NIC,Nicaragua,Climate Watch,Agriculture,N2O,MtCO₂e,1991,1.59,1991-01-01
17862,CIV,Côte d'Ivoire,Climate Watch,Agriculture,CH4,MtCO₂e,1991,2.71,1991-01-01
17863,SAU,Saudi Arabia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,2.09,1991-01-01
17864,GRC,Greece,Climate Watch,Agriculture,N2O,MtCO₂e,1991,5.4,1991-01-01
17865,YEM,Yemen,Climate Watch,Agriculture,N2O,MtCO₂e,1991,1.85,1991-01-01
17866,BEN,Benin,Climate Watch,Agriculture,CH4,MtCO₂e,1991,1.74,1991-01-01
17867,MRT,Mauritania,Climate Watch,Agriculture,N2O,MtCO₂e,1991,1.89,1991-01-01
17868,BEL,Belgium,Climate Watch,Agriculture,N2O,MtCO₂e,1991,3.64,1991-01-01
17869,SRB,Serbia,Climate Watch,Agriculture,CH4,MtCO₂e,1991,7.28,1991-01-01
17870,SWE,Sweden,Climate Watch,Agriculture,CH4,MtCO₂e,1991,4.27,1991-01-01
17871,DOM,Dominican Republic,Climate Watch,Agriculture,N2O,MtCO₂e,1991,1.87,1991-01-01
17872,LVA,Latvia,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,5.21,1991-01-01
17873,TGO,Togo,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,1.83,1991-01-01
17874,CIV,Côte d'Ivoire,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.25,1991-01-01
17875,HTI,Haiti,Climate Watch,Agriculture,CH4,MtCO₂e,1991,2.3,1991-01-01
17876,ERI,Eritrea,Climate Watch,Agriculture,CH4,MtCO₂e,1991,2.19,1991-01-01
17877,LAO,Laos,Climate Watch,Agriculture,N2O,MtCO₂e,1991,1.43,1991-01-01
17878,CUB,Cuba,Climate Watch,Agriculture,N2O,MtCO₂e,1991,4.64,1991-01-01
17879,CZE,Czech Republic,Climate Watch,Agriculture,CH4,MtCO₂e,1991,7.4,1991-01-01
17880,LBY,Libya,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,2.25,1991-01-01
17881,SLE,Sierra Leone,Climate Watch,Agriculture,CH4,MtCO₂e,1991,1.34,1991-01-01
17882,BDI,Burundi,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,1.2,1991-01-01
17883,NOR,Norway,Climate Watch,Agriculture,N2O,MtCO₂e,1991,2.82,1991-01-01
17884,BEN,Benin,Climate Watch,Agriculture,N2O,MtCO₂e,1991,1.46,1991-01-01
17885,COG,Republic of Congo,Climate Watch,Agriculture,All GHG,MtCO₂e,1991,2.15,1991-01-01
